time,lattitude,longtitude,connection_strength_data,provider,segment_id,commuter_density_per_km,vehicle_flow_per_min,mass_transit_load_index
2024-03-04T13:32:00,35.670855,139.74125,58.458,MetroLink Mobile,B07,159.161,43.859,0.345
2024-03-04T13:34:00,35.673011,139.742225,58.708,LoopNet Wireless,C13,157.41,45.991,0.411
2024-03-04T13:36:00,35.670373,139.742415,58.631,LoopNet Wireless,D22,157.638,45.038,0.385
2024-03-04T13:38:00,35.671157,139.740184,58.616,UQ Mobile,E31,157.319,44.319,0.37
2024-03-04T13:40:00,35.671267,139.739543,58.755,LoopNet Wireless,A01,161.504,42.235,0.426
2024-03-04T13:42:00,35.669933,139.742655,58.553,UQ Mobile,B07,157.389,46.34,0.376
2024-03-04T13:44:00,35.672339,139.741035,58.523,LoopNet Wireless,C13,161.566,44.833,0.395
2024-03-04T13:46:00,35.669539,139.739838,58.723,MetroLink Mobile,D22,160.431,43.894,0.424
2024-03-04T13:48:00,35.671478,139.742838,58.61,LoopNet Wireless,E31,160.656,46.997,0.429
2024-03-04T13:50:00,35.667504,139.743304,59.031,UQ Mobile,A01,152.915,46.133,0.448
2024-03-04T13:52:00,35.670482,139.740266,58.796,UQ Mobile,B07,156.607,43.134,0.396
2024-03-04T13:54:00,35.670442,139.742762,58.949,UQ Mobile,C13,151.028,43.545,0.383
2024-03-04T13:56:00,35.667904,139.742022,58.885,UQ Mobile,D22,153.656,43.857,0.396
2024-03-04T13:58:00,35.669467,139.741481,58.656,MetroLink Mobile,E31,158.868,45.061,0.403
2024-03-04T14:00:00,35.666572,139.744457,58.863,UQ Mobile,A01,158.553,47.703,0.478
2024-03-04T14:02:00,35.667487,139.744766,59.024,LoopNet Wireless,B07,153.238,47.359,0.462
2024-03-04T14:04:00,35.666362,139.743899,59.165,MetroLink Mobile,C13,151.557,46.623,0.473
2024-03-04T14:06:00,35.668492,139.742404,58.859,UQ Mobile,D22,157.885,43.611,0.43
2024-03-04T14:08:00,35.666847,139.742635,58.96,UQ Mobile,E31,154.832,47.72,0.465
2024-03-04T14:10:00,35.66507,139.743388,58.895,MetroLink Mobile,A01,158.217,45.112,0.457
2024-03-04T14:12:00,35.665633,139.742611,58.835,MetroLink Mobile,B07,156.944,46.966,0.448
2024-03-04T14:14:00,35.666304,139.743156,58.833,UQ Mobile,C13,158.942,46.797,0.466
2024-03-04T14:16:00,35.66468,139.742285,58.946,LoopNet Wireless,D22,156.57,47.064,0.473
2024-03-04T14:18:00,35.66594,139.742405,58.862,UQ Mobile,E31,155.947,48.955,0.465
2024-03-04T14:20:00,35.666107,139.743723,58.977,MetroLink Mobile,A01,154.062,48.745,0.472
2024-03-04T14:22:00,35.662288,139.746122,59.123,LoopNet Wireless,B07,157.366,47.228,0.527
2024-03-04T14:24:00,35.664678,139.74287,59.328,MetroLink Mobile,C13,151.715,48.739,0.536
2024-03-04T14:26:00,35.661818,139.74504,59.328,UQ Mobile,D22,152.081,43.67,0.49
2024-03-04T14:28:00,35.664806,139.745424,59.06,UQ Mobile,E31,154.496,49.507,0.505
2024-03-04T14:30:00,35.663739,139.745865,59.119,MetroLink Mobile,A01,151.825,49.529,0.493
2024-03-04T14:32:00,35.663851,139.744711,59.149,LoopNet Wireless,B07,153.719,48.202,0.506
2024-03-04T14:34:00,35.663246,139.746646,59.37,UQ Mobile,C13,155.675,45.236,0.552
2024-03-04T14:36:00,35.660509,139.746052,59.619,LoopNet Wireless,D22,148.952,48.294,0.577
2024-03-04T14:38:00,35.659774,139.745014,59.036,MetroLink Mobile,E31,153.816,49.9,0.496
2024-03-04T14:40:00,35.660793,139.745845,59.208,LoopNet Wireless,A01,153.699,49.914,0.538
2024-03-04T14:42:00,35.660004,139.744968,59.553,LoopNet Wireless,B07,150.548,50.021,0.594
2024-03-04T14:44:00,35.660924,139.746762,59.566,LoopNet Wireless,C13,149.871,46.384,0.554
2024-03-04T14:46:00,35.66059,139.748784,59.437,UQ Mobile,D22,152.415,48.316,0.567
2024-03-04T14:48:00,35.660392,139.747188,59.509,LoopNet Wireless,E31,153.171,50.096,0.61
2024-03-04T14:50:00,35.659807,139.748723,59.478,MetroLink Mobile,A01,150.053,46.043,0.53
2024-03-04T14:52:00,35.659845,139.748281,59.555,LoopNet Wireless,B07,151.32,46.056,0.563
2024-03-04T14:54:00,35.657422,139.749227,59.462,MetroLink Mobile,C13,148.983,49.674,0.552
2024-03-04T14:56:00,35.659274,139.747097,59.539,LoopNet Wireless,D22,149.384,49.641,0.575
2024-03-04T14:58:00,35.658655,139.747631,59.305,MetroLink Mobile,E31,154.97,51.356,0.59
2024-03-04T15:00:00,35.656869,139.747071,59.752,UQ Mobile,A01,146.391,51.708,0.619
2024-03-04T15:02:00,35.656761,139.748122,59.799,UQ Mobile,B07,146.635,46.805,0.584
2024-03-04T15:04:00,35.658417,139.748725,59.676,UQ Mobile,C13,152.056,50.16,0.641
2024-03-04T15:06:00,35.658659,139.74917,59.703,MetroLink Mobile,D22,148.634,47.915,0.591
2024-03-04T15:08:00,35.656233,139.748109,59.506,MetroLink Mobile,E31,152.665,48.163,0.585
2024-03-04T15:10:00,35.6556,139.748842,59.865,UQ Mobile,A01,152.514,49.033,0.682
2024-03-04T15:12:00,35.656699,139.749558,59.842,LoopNet Wireless,B07,146.308,50.794,0.631
2024-03-04T15:14:00,35.655719,139.74999,59.774,LoopNet Wireless,C13,150.764,47.855,0.63
2024-03-04T15:16:00,35.656595,139.749436,59.877,LoopNet Wireless,D22,146.984,49.156,0.631
2024-03-04T15:18:00,35.657545,139.752227,59.66,UQ Mobile,E31,150.805,50.896,0.632
2024-03-04T15:20:00,35.655399,139.751189,59.937,UQ Mobile,A01,145.591,49.494,0.635
2024-03-04T15:22:00,35.654883,139.750699,60.024,MetroLink Mobile,B07,146.477,49.376,0.665
2024-03-04T15:24:00,35.65729,139.751468,59.921,UQ Mobile,C13,148.184,49.514,0.657
2024-03-04T15:26:00,35.655905,139.752715,60.067,LoopNet Wireless,D22,144.507,49.025,0.652
2024-03-04T15:28:00,35.654843,139.753593,60.009,UQ Mobile,E31,150.447,49.681,0.703
2024-03-04T15:30:00,35.656994,139.752058,60.085,MetroLink Mobile,A01,143.192,51.891,0.672
2024-03-04T15:32:00,35.654295,139.755593,59.981,MetroLink Mobile,B07,147.49,51.654,0.687
2024-03-04T15:34:00,35.65619,139.755579,59.991,MetroLink Mobile,C13,148.189,50.582,0.685
2024-03-04T15:36:00,35.655173,139.753919,60.019,UQ Mobile,D22,146.087,52.375,0.689
2024-03-04T15:38:00,35.653958,139.753097,60.324,LoopNet Wireless,E31,146.272,51.056,0.754
2024-03-04T15:40:00,35.655408,139.75346,60.111,LoopNet Wireless,A01,142.729,53.61,0.691
2024-03-04T15:42:00,35.652969,139.756522,60.411,LoopNet Wireless,B07,142.914,51.558,0.747
2024-03-04T15:44:00,35.652013,139.753677,59.935,LoopNet Wireless,C13,145.739,55.349,0.695
2024-03-04T15:46:00,35.655216,139.756462,60.169,UQ Mobile,D22,144.259,53.065,0.715
2024-03-04T15:48:00,35.655128,139.755162,60.549,UQ Mobile,E31,142.074,51.656,0.774
2024-03-04T15:50:00,35.651536,139.757019,59.96,LoopNet Wireless,A01,147.149,55.138,0.713
2024-03-04T15:52:00,35.653133,139.755082,60.307,LoopNet Wireless,B07,144.715,56.824,0.792
2024-03-04T15:54:00,35.651163,139.759009,60.079,UQ Mobile,C13,148.02,51.696,0.717
2024-03-04T15:56:00,35.651358,139.75928,60.233,MetroLink Mobile,D22,141.161,55.028,0.72
2024-03-04T15:58:00,35.653135,139.757091,60.461,LoopNet Wireless,E31,141.623,55.252,0.784
2024-03-04T16:00:00,35.651415,139.760191,60.055,LoopNet Wireless,A01,148.829,53.209,0.734
2024-03-04T16:02:00,35.654202,139.759296,60.433,UQ Mobile,B07,143.208,54.907,0.789
2024-03-04T16:04:00,35.65347,139.757869,60.449,UQ Mobile,C13,141.064,55.876,0.782
2024-03-04T16:06:00,35.651276,139.760002,60.211,LoopNet Wireless,D22,143.105,58.215,0.766
2024-03-04T16:08:00,35.652379,139.761605,60.411,LoopNet Wireless,E31,147.472,55.576,0.833
2024-03-04T16:10:00,35.649943,139.758382,60.228,UQ Mobile,A01,146.795,56.489,0.79
2024-03-04T16:12:00,35.653134,139.761963,60.532,UQ Mobile,B07,139.421,59.565,0.823
2024-03-04T16:14:00,35.649994,139.759598,60.606,LoopNet Wireless,C13,141.028,55.214,0.814
2024-03-04T16:16:00,35.653182,139.76147,60.223,MetroLink Mobile,D22,147.03,57.853,0.805
2024-03-04T16:18:00,35.651341,139.76228,60.493,LoopNet Wireless,E31,146.631,55.974,0.849
2024-03-04T16:20:00,35.650987,139.761498,60.424,LoopNet Wireless,A01,144.383,56.999,0.82
2024-03-04T16:22:00,35.65265,139.764104,60.406,LoopNet Wireless,B07,143.303,56.258,0.797
2024-03-04T16:24:00,35.651424,139.760992,60.452,UQ Mobile,C13,144.533,60.311,0.861
2024-03-04T16:26:00,35.651919,139.760983,60.428,MetroLink Mobile,D22,145.056,61.068,0.868
2024-03-04T16:28:00,35.649981,139.762584,60.752,MetroLink Mobile,E31,140.684,57.74,0.872
2024-03-04T16:30:00,35.649862,139.763358,60.663,LoopNet Wireless,A01,139.024,59.098,0.847
2024-03-04T16:32:00,35.649494,139.763862,60.344,UQ Mobile,B07,144.284,56.985,0.799
2024-03-04T16:34:00,35.651,139.764567,60.287,MetroLink Mobile,C13,145.042,59.996,0.822
2024-03-04T16:36:00,35.651319,139.764223,60.621,MetroLink Mobile,D22,140.486,59.944,0.86
2024-03-04T16:38:00,35.651958,139.766285,60.552,LoopNet Wireless,E31,145.308,57.945,0.87
2024-03-04T16:40:00,35.64958,139.767093,60.556,MetroLink Mobile,A01,143.906,61.12,0.889
2024-03-04T16:42:00,35.648776,139.766827,60.563,MetroLink Mobile,B07,144.662,59.996,0.887
2024-03-04T16:44:00,35.65071,139.76638,60.375,UQ Mobile,C13,145.214,61.277,0.859
2024-03-04T16:46:00,35.649092,139.768598,60.328,LoopNet Wireless,D22,142.906,63.472,0.846
2024-03-04T16:48:00,35.65121,139.767553,60.433,UQ Mobile,E31,144.842,63.477,0.891
2024-03-04T16:50:00,35.651519,139.767172,60.79,MetroLink Mobile,A01,138.225,60.128,0.881
2024-03-04T16:52:00,35.650971,139.76658,60.531,MetroLink Mobile,B07,142.036,63.238,0.885
2024-03-04T16:54:00,35.650461,139.766678,60.465,LoopNet Wireless,C13,141.068,61.938,0.846
2024-03-04T16:56:00,35.648579,139.767524,60.618,UQ Mobile,D22,141.081,61.138,0.877
2024-03-04T16:58:00,35.648681,139.767339,60.729,MetroLink Mobile,E31,143.156,61.495,0.929
2024-03-04T17:00:00,35.651133,139.770745,60.411,UQ Mobile,A01,140.391,63.557,0.842
2024-03-04T17:02:00,35.649442,139.769367,60.408,LoopNet Wireless,B07,143.862,62.323,0.864
2024-03-04T17:04:00,35.651011,139.770178,60.941,MetroLink Mobile,C13,135.635,62.748,0.919
2024-03-04T17:06:00,35.650407,139.770767,60.706,MetroLink Mobile,D22,139.832,66.097,0.936
2024-03-04T17:08:00,35.648975,139.769126,60.593,MetroLink Mobile,E31,135.308,64.286,0.844
2024-03-04T17:10:00,35.649308,139.769431,60.913,UQ Mobile,A01,135.694,61.536,0.901
2024-03-04T17:12:00,35.648378,139.769743,60.625,UQ Mobile,B07,141.506,63.119,0.903
2024-03-04T17:14:00,35.649122,139.772496,60.745,MetroLink Mobile,C13,138.758,61.943,0.893
2024-03-04T17:16:00,35.651155,139.77166,61.105,UQ Mobile,D22,132.668,61.782,0.921
2024-03-04T17:18:00,35.651673,139.774493,60.417,MetroLink Mobile,E31,138.325,66.367,0.851
2024-03-04T17:20:00,35.649363,139.774544,60.847,LoopNet Wireless,A01,133.04,63.327,0.875
2024-03-04T17:22:00,35.648741,139.771785,60.51,UQ Mobile,B07,135.124,67.512,0.854
2024-03-04T17:24:00,35.651928,139.775529,60.507,LoopNet Wireless,C13,140.504,67.215,0.904
2024-03-04T17:26:00,35.649368,139.775552,60.464,UQ Mobile,D22,138.19,66.351,0.861
2024-03-04T17:28:00,35.649113,139.774617,60.453,LoopNet Wireless,E31,139.047,65.845,0.862
2024-03-04T17:30:00,35.650872,139.776557,60.354,UQ Mobile,A01,139.85,67.018,0.857
2024-03-04T17:32:00,35.651486,139.773662,60.63,MetroLink Mobile,B07,132.753,68.68,0.872
2024-03-04T17:34:00,35.650086,139.773895,60.934,LoopNet Wireless,C13,132.083,67.128,0.926
2024-03-04T17:36:00,35.650834,139.776926,60.728,UQ Mobile,D22,136.854,64.025,0.891
2024-03-04T17:38:00,35.64995,139.776387,60.679,UQ Mobile,E31,136.043,68.155,0.912
2024-03-04T17:40:00,35.651523,139.777969,60.776,MetroLink Mobile,A01,134.546,69.688,0.936
2024-03-04T17:42:00,35.652638,139.777746,60.734,MetroLink Mobile,B07,134.679,69.36,0.924
2024-03-04T17:44:00,35.650571,139.777362,60.956,UQ Mobile,C13,131.388,65.538,0.908
2024-03-04T17:46:00,35.652013,139.7777,60.841,UQ Mobile,D22,135.457,64.774,0.913
2024-03-04T17:48:00,35.649972,139.77791,60.709,UQ Mobile,E31,137.002,69.851,0.946
2024-03-04T17:50:00,35.64986,139.77779,60.955,MetroLink Mobile,A01,132.93,66.012,0.928
2024-03-04T17:52:00,35.650182,139.777077,60.977,MetroLink Mobile,B07,130.31,66.038,0.908
2024-03-04T17:54:00,35.650613,139.780059,60.865,LoopNet Wireless,C13,135.044,65.395,0.921
2024-03-04T17:56:00,35.653125,139.778453,60.592,MetroLink Mobile,D22,133.811,68.019,0.866
2024-03-04T17:58:00,35.652891,139.780118,60.732,LoopNet Wireless,E31,134.268,71.291,0.939
2024-03-04T18:00:00,35.650662,139.778951,60.705,UQ Mobile,A01,137.461,68.01,0.931
2024-03-04T18:02:00,35.653782,139.780136,60.602,MetroLink Mobile,B07,136.706,66.414,0.882
2024-03-04T18:04:00,35.652443,139.780589,60.64,MetroLink Mobile,C13,135.422,68.823,0.902
2024-03-04T18:06:00,35.652525,139.782185,60.507,MetroLink Mobile,D22,136.516,71.872,0.911
2024-03-04T18:08:00,35.654331,139.78073,60.819,UQ Mobile,E31,129.847,70.716,0.91
2024-03-04T18:10:00,35.654279,139.783538,60.374,LoopNet Wireless,A01,133.741,72.116,0.852
2024-03-04T18:12:00,35.653406,139.783512,60.731,LoopNet Wireless,B07,132.843,69.028,0.902
2024-03-04T18:14:00,35.651464,139.781439,60.883,MetroLink Mobile,C13,127.972,71.708,0.918
2024-03-04T18:16:00,35.654917,139.781178,60.62,UQ Mobile,D22,135.308,68.236,0.891
2024-03-04T18:18:00,35.65458,139.783822,61.017,MetroLink Mobile,E31,127.505,68.2,0.911
2024-03-04T18:20:00,35.651423,139.784723,60.55,UQ Mobile,A01,130.384,72.82,0.87
2024-03-04T18:22:00,35.655034,139.783911,60.545,UQ Mobile,B07,128.028,73.434,0.851
2024-03-04T18:24:00,35.6552,139.785224,60.625,MetroLink Mobile,C13,129.244,70.149,0.85
2024-03-04T18:26:00,35.652451,139.786365,60.681,LoopNet Wireless,D22,129.277,68.456,0.848
2024-03-04T18:28:00,35.653568,139.784836,60.618,UQ Mobile,E31,126.57,70.546,0.826
2024-03-04T18:30:00,35.654658,139.784873,60.485,UQ Mobile,A01,130.626,71.045,0.838
2024-03-04T18:32:00,35.653372,139.785607,60.582,MetroLink Mobile,B07,127.961,73.228,0.857
2024-03-04T18:34:00,35.65292,139.785821,60.055,MetroLink Mobile,C13,135.169,73.575,0.801
2024-03-04T18:36:00,35.656457,139.786521,60.25,MetroLink Mobile,D22,131.636,73.883,0.818
2024-03-04T18:38:00,35.656075,139.788378,60.41,UQ Mobile,E31,130.893,69.664,0.808
2024-03-04T18:40:00,35.656181,139.788166,60.355,MetroLink Mobile,A01,130.798,72.014,0.817
2024-03-04T18:42:00,35.655908,139.786803,60.65,LoopNet Wireless,B07,128.872,73.034,0.882
2024-03-04T18:44:00,35.654225,139.78894,60.495,UQ Mobile,C13,124.927,73.121,0.804
2024-03-04T18:46:00,35.654988,139.788762,60.309,MetroLink Mobile,D22,129.66,74.495,0.819
2024-03-04T18:48:00,35.657946,139.789737,60.127,UQ Mobile,E31,131.221,73.381,0.778
2024-03-04T18:50:00,35.656773,139.787276,60.255,UQ Mobile,A01,131.011,72.759,0.801
2024-03-04T18:52:00,35.655336,139.79064,60.449,UQ Mobile,B07,126.209,74.588,0.82
2024-03-04T18:54:00,35.656611,139.790664,60.359,LoopNet Wireless,C13,128.975,74.519,0.825
2024-03-04T18:56:00,35.656727,139.789983,60.659,LoopNet Wireless,D22,126.709,69.654,0.828
2024-03-04T18:58:00,35.656218,139.790709,60.333,MetroLink Mobile,E31,130.813,74.909,0.84
2024-03-04T19:00:00,35.657315,139.791401,60.532,MetroLink Mobile,A01,126.8,71.611,0.817
2024-03-04T19:02:00,35.658899,139.788986,60.258,LoopNet Wireless,B07,129.438,71.556,0.775
2024-03-04T19:04:00,35.659276,139.791274,60.652,UQ Mobile,C13,127.222,69.969,0.835
2024-03-04T19:06:00,35.657054,139.791881,60.176,LoopNet Wireless,D22,126.65,72.756,0.738
2024-03-04T19:08:00,35.656732,139.790257,60.326,MetroLink Mobile,E31,131.503,71.684,0.813
2024-03-04T19:10:00,35.657888,139.791978,60.638,UQ Mobile,A01,123.537,72.004,0.815
2024-03-04T19:12:00,35.660568,139.791147,60.362,MetroLink Mobile,B07,124.363,71.297,0.747
2024-03-04T19:14:00,35.657684,139.790957,60.169,LoopNet Wireless,C13,123.217,75.241,0.727
2024-03-04T19:16:00,35.659859,139.793341,60.272,LoopNet Wireless,D22,125.859,70.061,0.727
2024-03-04T19:18:00,35.658369,139.792085,60.281,LoopNet Wireless,E31,131.41,71.901,0.803
2024-03-04T19:20:00,35.661229,139.791587,60.334,MetroLink Mobile,A01,122.572,73.282,0.742
2024-03-04T19:22:00,35.661036,139.792849,59.867,UQ Mobile,B07,131.994,75.919,0.746
2024-03-04T19:24:00,35.662365,139.792204,59.952,UQ Mobile,C13,128.637,74.54,0.72
2024-03-04T19:26:00,35.65911,139.792992,60.273,LoopNet Wireless,D22,125.596,73.121,0.755
2024-03-04T19:28:00,35.662993,139.792161,59.836,UQ Mobile,E31,126.814,75.898,0.686
2024-03-04T19:30:00,35.661702,139.794205,60.053,UQ Mobile,A01,130.677,70.142,0.722
2024-03-04T19:32:00,35.663767,139.79578,60.191,UQ Mobile,B07,123.431,71.768,0.7
2024-03-04T19:34:00,35.662093,139.795913,60.25,LoopNet Wireless,C13,123.27,75.41,0.749
2024-03-04T19:36:00,35.661498,139.793761,59.992,LoopNet Wireless,D22,123.524,73.296,0.666
2024-03-04T19:38:00,35.663811,139.792706,59.971,MetroLink Mobile,E31,126.938,73.93,0.702
2024-03-04T19:40:00,35.663554,139.794323,60.296,UQ Mobile,A01,123.427,73.139,0.74
2024-03-04T19:42:00,35.662096,139.794091,59.996,LoopNet Wireless,B07,126.495,74.309,0.707
2024-03-04T19:44:00,35.663477,139.796582,60.022,MetroLink Mobile,C13,121.769,71.501,0.638
2024-03-04T19:46:00,35.665125,139.797368,60.023,MetroLink Mobile,D22,121.833,72.134,0.645
2024-03-04T19:48:00,35.663944,139.79594,59.891,LoopNet Wireless,E31,129.507,71.509,0.683
2024-03-04T19:50:00,35.665324,139.797532,60.238,LoopNet Wireless,A01,121.545,73.137,0.706
2024-03-04T19:52:00,35.66373,139.79603,60.096,UQ Mobile,B07,125.763,71.718,0.699
2024-03-04T19:54:00,35.665377,139.797179,59.797,MetroLink Mobile,C13,120.67,75.281,0.609
2024-03-04T19:56:00,35.666644,139.795048,59.735,UQ Mobile,D22,129.337,70.855,0.636
2024-03-04T19:58:00,35.66574,139.797824,59.802,UQ Mobile,E31,125.272,70.503,0.608
2024-03-04T20:00:00,35.667547,139.797171,59.975,UQ Mobile,A01,123.79,74.271,0.674
2024-03-04T20:02:00,35.668581,139.796537,60.017,UQ Mobile,B07,124.484,70.019,0.649
2024-03-04T20:04:00,35.667714,139.797015,60.013,UQ Mobile,C13,120.152,74.899,0.654
2024-03-04T20:06:00,35.667125,139.796008,59.912,LoopNet Wireless,D22,126.136,69.338,0.633
2024-03-04T20:08:00,35.666122,139.796986,59.608,MetroLink Mobile,E31,121.255,75.139,0.566
2024-03-04T20:10:00,35.667119,139.79948,59.431,LoopNet Wireless,A01,127.919,72.367,0.561
2024-03-04T20:12:00,35.666877,139.796659,59.824,MetroLink Mobile,B07,124.567,72.789,0.629
2024-03-04T20:14:00,35.668552,139.799301,59.351,UQ Mobile,C13,128.594,74.824,0.572
2024-03-04T20:16:00,35.668765,139.796834,59.734,UQ Mobile,D22,122.049,74.728,0.601
2024-03-04T20:18:00,35.67062,139.798343,59.687,UQ Mobile,E31,121.993,74.068,0.582
2024-03-04T20:20:00,35.67149,139.799203,59.948,UQ Mobile,A01,118.818,74.522,0.62
2024-03-04T20:22:00,35.671318,139.799562,59.706,UQ Mobile,B07,125.941,69.742,0.583
2024-03-04T20:24:00,35.670711,139.798956,59.572,UQ Mobile,C13,126.365,72.41,0.581
2024-03-04T20:26:00,35.67081,139.7987,59.629,MetroLink Mobile,D22,125.869,74.258,0.608
2024-03-04T20:28:00,35.67057,139.799937,59.757,LoopNet Wireless,E31,119.341,72.794,0.561
2024-03-04T20:30:00,35.67036,139.797225,59.564,UQ Mobile,A01,123.306,73.664,0.561
2024-03-04T20:32:00,35.671641,139.800774,59.453,LoopNet Wireless,B07,120.687,73.501,0.505
2024-03-04T20:34:00,35.671257,139.799873,59.632,LoopNet Wireless,C13,122.935,69.674,0.534
2024-03-04T20:36:00,35.674489,139.799118,59.405,MetroLink Mobile,D22,120.753,72.152,0.48
2024-03-04T20:38:00,35.674774,139.800373,59.904,LoopNet Wireless,E31,118.461,68.973,0.55
2024-03-04T20:40:00,35.673763,139.800336,59.555,MetroLink Mobile,A01,122.01,72.984,0.539
2024-03-04T20:42:00,35.672564,139.798915,59.369,LoopNet Wireless,B07,124.307,70.889,0.494
2024-03-04T20:44:00,35.67263,139.798185,59.686,UQ Mobile,C13,125.587,67.299,0.55
2024-03-04T20:46:00,35.675071,139.798954,59.524,UQ Mobile,D22,117.88,70.689,0.467
2024-03-04T20:48:00,35.674006,139.798299,59.68,LoopNet Wireless,E31,117.366,69.088,0.485
2024-03-04T20:50:00,35.674055,139.799038,59.232,LoopNet Wireless,A01,125.559,67.793,0.442
2024-03-04T20:52:00,35.674857,139.801343,59.62,MetroLink Mobile,B07,123.035,67.845,0.514
2024-03-04T20:54:00,35.675665,139.801145,59.734,MetroLink Mobile,C13,116.953,69.494,0.498
2024-03-04T20:56:00,35.675042,139.800981,59.656,MetroLink Mobile,D22,120.916,66.679,0.49
2024-03-04T20:58:00,35.678477,139.798622,59.914,UQ Mobile,E31,117.039,66.378,0.513
2024-03-04T21:00:00,35.675977,139.80178,59.579,MetroLink Mobile,A01,118.061,68.1,0.456
2024-03-04T21:02:00,35.679222,139.799845,59.494,MetroLink Mobile,B07,124.848,66.142,0.484
2024-03-04T21:04:00,35.679582,139.800201,59.221,LoopNet Wireless,C13,124.815,69.388,0.447
2024-03-04T21:06:00,35.67733,139.800318,59.402,UQ Mobile,D22,126.348,68.234,0.496
2024-03-04T21:08:00,35.67814,139.800246,59.179,LoopNet Wireless,E31,123.755,66.133,0.394
2024-03-04T21:10:00,35.679772,139.798235,59.448,MetroLink Mobile,A01,119.747,66.911,0.429
2024-03-04T21:12:00,35.679376,139.801129,59.602,UQ Mobile,B07,120.115,67.536,0.477
2024-03-04T21:14:00,35.681281,139.800133,59.206,MetroLink Mobile,C13,122.959,69.6,0.427
2024-03-04T21:16:00,35.681248,139.799397,59.04,LoopNet Wireless,D22,125.458,69.142,0.406
2024-03-04T21:18:00,35.680011,139.801175,59.399,MetroLink Mobile,E31,117.731,66.698,0.394
2024-03-04T21:20:00,35.682005,139.799163,59.059,MetroLink Mobile,A01,124.637,68.665,0.398
2024-03-04T21:22:00,35.681766,139.799841,59.208,LoopNet Wireless,B07,123.0,69.753,0.429
2024-03-04T21:24:00,35.681843,139.801632,58.874,LoopNet Wireless,C13,125.664,67.952,0.355
2024-03-04T21:26:00,35.68062,139.800811,58.958,MetroLink Mobile,D22,124.694,68.816,0.375
2024-03-04T21:28:00,35.681716,139.801853,59.306,UQ Mobile,E31,116.241,68.325,0.372
2024-03-04T21:30:00,35.682975,139.799926,59.419,UQ Mobile,A01,118.809,67.12,0.414
2024-03-04T21:32:00,35.684252,139.797956,59.038,UQ Mobile,B07,121.262,67.377,0.346
2024-03-04T21:34:00,35.683161,139.801504,59.478,MetroLink Mobile,C13,121.266,64.325,0.425
2024-03-04T21:36:00,35.685406,139.798008,59.521,MetroLink Mobile,D22,117.101,64.749,0.399
2024-03-04T21:38:00,35.682331,139.80169,59.323,MetroLink Mobile,E31,118.102,64.111,0.353
2024-03-04T21:40:00,35.684155,139.80008,59.213,MetroLink Mobile,A01,120.066,62.963,0.334
2024-03-04T21:42:00,35.683095,139.801072,59.017,UQ Mobile,B07,122.035,65.022,0.325
2024-03-04T21:44:00,35.685602,139.800078,59.008,UQ Mobile,C13,124.188,62.727,0.321
2024-03-04T21:46:00,35.685019,139.800596,59.018,UQ Mobile,D22,125.09,62.964,0.335
2024-03-04T21:48:00,35.686621,139.797672,59.409,LoopNet Wireless,E31,115.758,61.02,0.32
2024-03-04T21:50:00,35.686604,139.798302,59.205,LoopNet Wireless,A01,121.201,64.146,0.355
2024-03-04T21:52:00,35.686263,139.799826,59.125,UQ Mobile,B07,123.067,66.369,0.375
2024-03-04T21:54:00,35.686911,139.800426,58.989,LoopNet Wireless,C13,123.517,61.757,0.3
2024-03-04T21:56:00,35.687374,139.800237,59.516,LoopNet Wireless,D22,120.74,60.458,0.391
2024-03-04T21:58:00,35.685917,139.800558,59.397,MetroLink Mobile,E31,119.0,63.821,0.378
2024-03-04T22:00:00,35.686305,139.798687,58.97,UQ Mobile,A01,124.85,61.638,0.307
2024-03-04T22:02:00,35.688037,139.798777,59.088,UQ Mobile,B07,121.901,60.528,0.296
2024-03-04T22:04:00,35.689711,139.800042,59.152,MetroLink Mobile,C13,118.503,61.122,0.284
2024-03-04T22:06:00,35.689759,139.797211,59.303,UQ Mobile,D22,120.618,61.16,0.343
2024-03-04T22:08:00,35.687824,139.79937,59.453,UQ Mobile,E31,115.867,63.868,0.36
2024-03-04T22:10:00,35.690801,139.797539,59.574,UQ Mobile,A01,115.176,59.579,0.341
2024-03-04T22:12:00,35.688506,139.79687,59.326,MetroLink Mobile,B07,121.511,60.414,0.351
2024-03-04T22:14:00,35.691303,139.797929,59.214,MetroLink Mobile,C13,118.142,60.495,0.29
2024-03-04T22:16:00,35.690315,139.796152,59.189,MetroLink Mobile,D22,121.523,60.469,0.317
2024-03-04T22:18:00,35.692024,139.797921,59.042,MetroLink Mobile,E31,121.564,60.048,0.277
2024-03-04T22:20:00,35.690264,139.798688,59.082,MetroLink Mobile,A01,122.8,60.901,0.308
2024-03-04T22:22:00,35.690712,139.797528,59.227,UQ Mobile,B07,119.828,62.83,0.333
2024-03-04T22:24:00,35.690636,139.796896,59.256,LoopNet Wireless,C13,124.576,57.231,0.332
2024-03-04T22:26:00,35.692173,139.795261,59.099,LoopNet Wireless,D22,119.673,60.078,0.272
2024-03-04T22:28:00,35.69352,139.796414,58.947,LoopNet Wireless,E31,123.444,59.996,0.271
2024-03-04T22:30:00,35.692852,139.797065,59.407,UQ Mobile,A01,115.597,60.066,0.308
2024-03-04T22:32:00,35.694454,139.798607,59.142,UQ Mobile,B07,118.934,61.329,0.288
